id_student,highest_education,age_band,num_of_prev_attempts,studied_credits,average_score,assessment_count,total_clicks,unique_resources,active_days,engagement_score,performance_score,performance_level,engagement_level,average_score_normalized,assessment_count_normalized,total_clicks_normalized,unique_resources_normalized,active_days_normalized,studied_credits_normalized,num_of_prev_attempts_normalized
470159,A Level or Equivalent,0-35,0,120,57.333333333333336,9,306,23,37,4.335431096057178,57.333333333333336,Low,Medium,0.5733333333333334,0.32142857142857145,0.010693692119517735,0.039723661485319514,0.12937062937062938,0.144,0.0
470187,Lower Than A Level,0-35,0,30,89.44444444444444,9,160,19,14,3.743696488390645,89.44444444444444,High,Low,0.8944444444444444,0.32142857142857145,0.005591473003669404,0.03281519861830743,0.04895104895104895,0.0,0.0
470253,A Level or Equivalent,0-35,0,90,0.0,0,113,13,7,3.3100290407463264,0.0,Low,Low,0.0,0.0,0.0039489778088415165,0.022452504317789293,0.024475524475524476,0.096,0.0
470318,HE Qualification,0-35,0,120,87.36363636363636,11,800,89,75,5.323507282012323,87.36363636363636,High,Medium,0.8736363636363635,0.39285714285714285,0.02795736501834702,0.153713298791019,0.26223776223776224,0.144,0.0
470331,A Level or Equivalent,35-55,0,60,83.1,10,2406,82,100,5.824642912504586,83.1,High,High,0.831,0.35714285714285715,0.08408177529267867,0.14162348877374784,0.34965034965034963,0.048,0.0
470340,A Level or Equivalent,0-35,0,30,89.375,8,568,41,52,4.84994063320118,89.375,High,Medium,0.89375,0.2857142857142857,0.019849729163026384,0.07081174438687392,0.18181818181818182,0.0,0.0
470385,HE Qualification,0-35,0,30,87.44444444444444,9,4669,112,161,6.324060986448594,87.44444444444444,High,High,0.8744444444444445,0.32142857142857145,0.1631661715883278,0.19343696027633853,0.5629370629370629,0.0,0.0
470403,A Level or Equivalent,0-35,0,150,41.71428571428572,7,2559,108,171,6.090757722702222,41.71428571428572,Low,High,0.4171428571428572,0.25,0.08942862135243754,0.18652849740932642,0.5979020979020979,0.192,0.0
470461,Lower Than A Level,0-35,0,60,67.33333333333333,12,3943,153,120,6.261803230692121,67.33333333333333,Medium,High,0.6733333333333333,0.42857142857142855,0.13779486283417788,0.26424870466321243,0.4195804195804196,0.048,0.0
470464,A Level or Equivalent,0-35,0,60,62.8,5,1209,90,65,5.449504529999297,62.8,Medium,Medium,0.628,0.17857142857142858,0.042250567883976936,0.15544041450777202,0.22727272727272727,0.048,0.0
470534,Lower Than A Level,0-35,0,120,82.5,2,537,31,45,4.703456613851361,82.5,High,Medium,0.825,0.07142857142857142,0.01876638126856544,0.0535405872193437,0.15734265734265734,0.144,0.0
470555,Lower Than A Level,0-35,1,90,0.0,0,197,31,18,4.038359276867665,0.0,Low,Medium,0.0,0.0,0.006884501135767954,0.0535405872193437,0.06293706293706294,0.096,0.16666666666666666
470588,HE Qualification,35-55,1,60,79.33333333333333,3,842,64,32,4.996055232609377,79.33333333333333,Medium,Medium,0.7933333333333333,0.10714285714285714,0.02942512668181024,0.11053540587219343,0.11188811188811189,0.048,0.16666666666666666
470617,Lower Than A Level,0-35,0,120,65.5,2,103,13,9,3.34024908643934,65.5,Medium,Low,0.655,0.07142857142857142,0.0035995107461121788,0.022452504317789293,0.03146853146853147,0.144,0.0
470619,A Level or Equivalent,0-35,0,120,77.27272727272727,11,3821,133,117,6.199968977245059,77.27272727272727,Medium,High,0.7727272727272727,0.39285714285714285,0.13353136466887996,0.229706390328152,0.4090909090909091,0.144,0.0
470637,Lower Than A Level,0-35,1,150,27.125,8,313,66,33,4.619073137565439,27.125,Low,Medium,0.27125,0.2857142857142857,0.010938319063428271,0.11398963730569948,0.11538461538461539,0.192,0.16666666666666666
470653,Lower Than A Level,35-55,0,60,84.1,10,514,43,33,4.6908318078258215,84.1,High,Medium,0.841,0.35714285714285715,0.017962607024287962,0.07426597582037997,0.11538461538461539,0.048,0.0
470674,A Level or Equivalent,35-55,0,90,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.096,0.0
470693,HE Qualification,0-35,0,60,92.1818181818182,11,3262,69,158,6.031380751918205,92.1818181818182,High,High,0.921818181818182,0.39285714285714285,0.11399615586230998,0.11917098445595854,0.5524475524475524,0.048,0.0
470733,A Level or Equivalent,0-35,0,60,48.85714285714285,7,575,66,54,5.006050805665388,48.85714285714285,Low,Medium,0.4885714285714285,0.25,0.020094356106936922,0.11398963730569948,0.1888111888111888,0.048,0.0
470786,A Level or Equivalent,0-35,0,60,69.66666666666667,12,1978,97,69,5.686177594457005,69.66666666666667,Medium,Medium,0.6966666666666668,0.42857142857142855,0.069124585007863,0.16753022452504318,0.24125874125874125,0.048,0.0
470869,A Level or Equivalent,35-55,1,60,85.81818181818181,11,635,42,33,4.768347617428966,85.81818181818181,High,Medium,0.8581818181818182,0.39285714285714285,0.022191158483312948,0.07253886010362694,0.11538461538461539,0.048,0.16666666666666666
470870,A Level or Equivalent,0-35,0,90,68.5,4,613,61,36,4.889413660565651,68.5,Medium,Medium,0.685,0.14285714285714285,0.021422330945308404,0.10535405872193437,0.1258741258741259,0.096,0.0
470900,Lower Than A Level,35-55,2,30,79.44444444444444,9,775,44,24,4.769322502464844,79.44444444444444,Medium,Medium,0.7944444444444444,0.32142857142857145,0.027083697361523676,0.07599309153713299,0.08391608391608392,0.0,0.3333333333333333
470914,Lower Than A Level,0-35,0,150,44.7,10,802,78,76,5.289317867874916,44.7,Low,Medium,0.447,0.35714285714285715,0.028027258430892887,0.13471502590673576,0.26573426573426573,0.192,0.0
470921,A Level or Equivalent,35-55,0,60,57.0,12,1628,117,141,5.876242148060896,57.0,Low,High,0.57,0.42857142857142855,0.05689323781233619,0.20207253886010362,0.493006993006993,0.048,0.0
470982,HE Qualification,35-55,1,120,61.6,5,1528,56,75,5.445083064807889,61.6,Medium,Medium,0.616,0.17857142857142858,0.05339856718504281,0.09671848013816926,0.26223776223776224,0.144,0.16666666666666666
471018,Lower Than A Level,35-55,0,60,57.5,3,426,39,11,4.274849436462031,57.5,Low,Medium,0.575,0.10714285714285714,0.014887296872269789,0.06735751295336788,0.038461538461538464,0.048,0.0
471027,HE Qualification,35-55,0,60,98.8,5,4987,113,99,6.208326713034747,98.8,High,High,0.988,0.17857142857142858,0.17427922418312075,0.19516407599309155,0.34615384615384615,0.048,0.0
471157,Lower Than A Level,35-55,0,120,0.0,0,2,2,1,0.9769727562356605,0.0,Low,Low,0.0,0.0,6.989341254586755e-05,0.0034542314335060447,0.0034965034965034965,0.144,0.0
471189,Lower Than A Level,35-55,1,120,58.0,1,299,45,16,4.280069412026074,58.0,Low,Medium,0.58,0.03571428571428571,0.0104490651756072,0.07772020725388601,0.055944055944055944,0.144,0.16666666666666666
471196,A Level or Equivalent,35-55,0,120,78.0909090909091,11,435,39,62,4.7806611514912545,78.0909090909091,Medium,Medium,0.7809090909090909,0.39285714285714285,0.015201817228726192,0.06735751295336788,0.21678321678321677,0.144,0.0
471219,HE Qualification,35-55,1,120,68.0,3,688,35,24,4.654814937402756,68.0,Medium,Medium,0.68,0.10714285714285714,0.02404333391577844,0.06044905008635579,0.08391608391608392,0.144,0.16666666666666666
471284,Lower Than A Level,0-35,1,60,64.5,12,2810,88,88,5.869700050201897,64.5,Medium,High,0.645,0.42857142857142855,0.0982002446269439,0.15198618307426598,0.3076923076923077,0.048,0.16666666666666666
471373,HE Qualification,35-55,0,60,90.42857142857144,7,2042,160,153,6.084376928146477,90.42857142857144,High,High,0.9042857142857145,0.25,0.07136117420933077,0.2763385146804836,0.534965034965035,0.048,0.0
471374,A Level or Equivalent,0-35,0,150,0.0,0,67,14,13,3.2919353412856833,0.0,Low,Low,0.0,0.0,0.002341429320286563,0.024179620034542316,0.045454545454545456,0.192,0.0
471434,A Level or Equivalent,35-55,0,60,78.75,4,564,29,28,4.5652782559531655,78.75,Medium,Medium,0.7875,0.14285714285714285,0.01970994233793465,0.05008635578583765,0.0979020979020979,0.048,0.0
471476,A Level or Equivalent,35-55,1,120,96.0,1,824,96,34,5.125171066531711,96.0,High,Medium,0.96,0.03571428571428571,0.02879608596889743,0.16580310880829016,0.11888111888111888,0.144,0.16666666666666666
471525,Lower Than A Level,35-55,1,60,81.36363636363636,11,696,43,75,5.053191056565588,81.36363636363636,High,Medium,0.8136363636363636,0.39285714285714285,0.024322907565961907,0.07426597582037997,0.26223776223776224,0.048,0.16666666666666666
471580,Lower Than A Level,0-35,1,90,63.266666666666666,15,5611,138,182,6.496253002280574,63.266666666666666,Medium,High,0.6326666666666667,0.5357142857142857,0.1960859688974314,0.23834196891191708,0.6363636363636364,0.096,0.16666666666666666
471654,Lower Than A Level,0-35,0,120,88.28571428571429,14,2716,146,170,6.202542286754959,88.28571428571429,High,High,0.8828571428571429,0.5,0.09491525423728814,0.25215889464594127,0.5944055944055944,0.144,0.0
471657,Lower Than A Level,35-55,0,30,79.2,5,764,71,33,4.99685832662028,79.2,Medium,Medium,0.792,0.17857142857142858,0.026699283592521404,0.1226252158894646,0.11538461538461539,0.0,0.0
471669,Lower Than A Level,0-35,1,60,49.5,2,206,41,12,4.023873210029619,49.5,Low,Medium,0.495,0.07142857142857142,0.0071990214922243575,0.07081174438687392,0.04195804195804196,0.048,0.16666666666666666
471711,A Level or Equivalent,35-55,1,60,62.81818181818182,11,452,39,37,4.64429653434531,62.81818181818182,Medium,Medium,0.6281818181818182,0.39285714285714285,0.015795911235366066,0.06735751295336788,0.12937062937062938,0.048,0.16666666666666666
471781,A Level or Equivalent,0-35,2,120,73.5,2,758,97,34,5.094895373006247,73.5,Medium,Medium,0.735,0.07142857142857142,0.026489603354883803,0.16753022452504318,0.11888111888111888,0.144,0.3333333333333333
471810,Lower Than A Level,35-55,0,90,78.0,1,184,30,29,4.13869770587552,78.0,Medium,Medium,0.78,0.03571428571428571,0.006430193954219815,0.05181347150259067,0.10139860139860139,0.096,0.0
471925,Lower Than A Level,35-55,0,60,79.72727272727273,11,713,65,80,5.203584353945493,79.72727272727273,Medium,Medium,0.7972727272727274,0.39285714285714285,0.024917001572601783,0.11226252158894647,0.27972027972027974,0.048,0.0
471973,Lower Than A Level,35-55,0,60,81.91666666666667,12,2042,159,62,5.814362400414657,81.91666666666667,High,High,0.8191666666666667,0.42857142857142855,0.07136117420933077,0.27461139896373055,0.21678321678321677,0.048,0.0
471976,HE Qualification,0-35,0,60,45.0,1,167,34,14,3.92860507053879,45.0,Low,Medium,0.45,0.03571428571428571,0.005836099947579941,0.05872193436960276,0.04895104895104895,0.048,0.0
471977,Lower Than A Level,0-35,0,150,85.08333333333333,12,3141,145,130,6.178687110999073,85.08333333333333,High,High,0.8508333333333333,0.42857142857142855,0.109767604403285,0.2504317789291883,0.45454545454545453,0.192,0.0
471979,Lower Than A Level,0-35,0,60,73.44444444444444,9,3063,89,130,6.023492710403619,73.44444444444444,Medium,High,0.7344444444444445,0.32142857142857145,0.10704176131399616,0.153713298791019,0.45454545454545453,0.048,0.0
472000,Lower Than A Level,0-35,0,120,56.57142857142857,7,1106,83,119,5.569256135571062,56.57142857142857,Low,Medium,0.5657142857142857,0.25,0.03865105713786476,0.14335060449050085,0.4160839160839161,0.144,0.0
472049,Lower Than A Level,35-55,0,60,69.5,2,160,22,25,3.950638972178975,69.5,Medium,Medium,0.695,0.07142857142857142,0.005591473003669404,0.037996545768566495,0.08741258741258741,0.048,0.0
472060,Lower Than A Level,35-55,2,60,77.22222222222223,9,1044,144,70,5.552532951598131,77.22222222222223,Medium,Medium,0.7722222222222223,0.32142857142857145,0.03648436134894286,0.24870466321243523,0.24475524475524477,0.048,0.3333333333333333
472073,Lower Than A Level,0-35,0,60,75.83333333333333,6,836,109,97,5.477563981534687,75.83333333333333,Medium,Medium,0.7583333333333333,0.21428571428571427,0.029215446444172635,0.18825561312607944,0.33916083916083917,0.048,0.0
472087,HE Qualification,0-35,0,60,65.3076923076923,13,4052,129,148,6.284329277571636,65.3076923076923,Medium,High,0.6530769230769231,0.4642857142857143,0.14160405381792765,0.22279792746113988,0.5174825174825175,0.048,0.0
472120,A Level or Equivalent,0-35,2,60,59.25,12,2695,113,74,5.875915757392121,59.25,Low,High,0.5925,0.42857142857142855,0.09418137340555653,0.19516407599309155,0.25874125874125875,0.048,0.3333333333333333
472180,Lower Than A Level,0-35,0,60,66.4,5,320,48,28,4.486311287681136,66.4,Medium,Medium,0.664,0.17857142857142858,0.011182946007338808,0.08290155440414508,0.0979020979020979,0.048,0.0
472182,A Level or Equivalent,0-35,0,120,74.0,3,501,54,17,4.556751530815283,74.0,Medium,Medium,0.74,0.10714285714285714,0.01750829984273982,0.09326424870466321,0.05944055944055944,0.144,0.0
472257,A Level or Equivalent,0-35,1,150,73.14285714285714,7,692,72,87,5.246750876363941,73.14285714285714,Medium,Medium,0.7314285714285714,0.25,0.024183120740870173,0.12435233160621761,0.3041958041958042,0.192,0.16666666666666666
472262,Lower Than A Level,35-55,0,60,68.18181818181819,11,440,63,39,4.7899467114208205,68.18181818181819,Medium,Medium,0.6818181818181819,0.39285714285714285,0.015376550760090861,0.10880829015544041,0.13636363636363635,0.048,0.0
472284,Lower Than A Level,0-35,0,60,94.14285714285714,7,1253,145,93,5.711707909670649,94.14285714285714,High,Medium,0.9414285714285714,0.25,0.04378822295998602,0.2504317789291883,0.32517482517482516,0.048,0.0
472290,A Level or Equivalent,0-35,0,90,86.16666666666667,6,2805,128,158,6.154421086239533,86.16666666666667,High,High,0.8616666666666667,0.21428571428571427,0.09802551109557925,0.22107081174438686,0.5524475524475524,0.096,0.0
472309,Post Graduate Qualification,35-55,1,60,58.46153846153846,13,691,64,58,5.091411796387474,58.46153846153846,Low,Medium,0.5846153846153846,0.4642857142857143,0.02414817403459724,0.11053540587219343,0.20279720279720279,0.048,0.16666666666666666
472327,Lower Than A Level,0-35,0,120,66.54545454545455,11,334,27,40,4.43938518579388,66.54545454545455,Medium,Medium,0.6654545454545455,0.39285714285714285,0.011672199895159881,0.046632124352331605,0.13986013986013987,0.144,0.0
472336,A Level or Equivalent,35-55,0,50,83.0,4,1746,60,73,5.510743811266867,83.0,High,Medium,0.83,0.14285714285714285,0.061016949152542375,0.10362694300518134,0.25524475524475526,0.032,0.0
472341,A Level or Equivalent,0-35,0,60,87.25,4,1110,61,56,5.256262011719745,87.25,High,Medium,0.8725,0.14285714285714285,0.03879084396295649,0.10535405872193437,0.1958041958041958,0.048,0.0
472348,No Formal quals,0-35,1,120,38.0,2,122,30,14,3.767484963825174,38.0,Low,Low,0.38,0.07142857142857142,0.00426349816529792,0.05181347150259067,0.04895104895104895,0.144,0.16666666666666666
472401,A Level or Equivalent,0-35,0,180,0.0,0,19,2,3,1.9437649043579965,0.0,Low,Low,0.0,0.0,0.0006639874191857418,0.0034542314335060447,0.01048951048951049,0.24,0.0
472511,Lower Than A Level,0-35,0,30,86.66666666666667,9,731,50,77,5.1248725434087,86.66666666666667,High,Medium,0.8666666666666667,0.32142857142857145,0.02554604228551459,0.08635578583765112,0.2692307692307692,0.0,0.0
472584,Lower Than A Level,0-35,1,180,52.36363636363637,11,845,104,73,5.383615376850997,52.36363636363637,Low,Medium,0.5236363636363637,0.39285714285714285,0.02952996680062904,0.17962003454231434,0.25524475524475526,0.24,0.16666666666666666
472586,HE Qualification,0-35,0,120,73.77777777777777,9,324,20,26,4.215637864050221,73.77777777777777,Medium,Medium,0.7377777777777778,0.32142857142857145,0.011322732832430543,0.03454231433506045,0.09090909090909091,0.144,0.0
472602,HE Qualification,0-35,0,60,66.16666666666667,12,3305,108,83,5.978047115674125,66.16666666666667,Medium,High,0.6616666666666667,0.42857142857142855,0.11549886423204613,0.18652849740932642,0.2902097902097902,0.048,0.0
472616,Lower Than A Level,0-35,0,150,74.85714285714286,7,627,116,95,5.374972704466957,74.85714285714286,Medium,Medium,0.7485714285714287,0.25,0.021911584833129476,0.2003454231433506,0.3321678321678322,0.192,0.0
472649,A Level or Equivalent,0-35,0,150,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.192,0.0
472651,HE Qualification,35-55,0,60,88.25,16,4027,235,172,6.505547121392398,88.25,High,High,0.8825,0.5714285714285714,0.1407303861611043,0.4058721934369603,0.6013986013986014,0.048,0.0
472736,A Level or Equivalent,0-35,0,30,93.55555555555556,9,4630,110,151,6.2962344592398845,93.55555555555556,High,High,0.9355555555555556,0.32142857142857145,0.16180325004368337,0.18998272884283246,0.527972027972028,0.0,0.0
472762,A Level or Equivalent,0-35,0,180,89.07692307692308,13,5219,131,190,6.464623677540574,89.07692307692308,High,High,0.8907692307692308,0.4642857142857143,0.18238686003844137,0.22625215889464595,0.6643356643356644,0.24,0.0
472810,Lower Than A Level,0-35,1,60,70.0,2,471,64,37,4.806383623120829,70.0,Medium,Medium,0.7,0.07142857142857142,0.01645989865455181,0.11053540587219343,0.12937062937062938,0.048,0.16666666666666666
472845,Lower Than A Level,0-35,0,30,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472856,HE Qualification,0-35,0,90,0.0,0,5,2,1,1.2542316284596384,0.0,Low,Low,0.0,0.0,0.00017473353136466887,0.0034542314335060447,0.0034965034965034965,0.096,0.0
472857,A Level or Equivalent,0-35,0,60,60.5,4,705,46,47,4.940250678782682,60.5,Medium,Medium,0.605,0.14285714285714285,0.024637427922418312,0.07944732297063903,0.16433566433566432,0.048,0.0
472911,A Level or Equivalent,35-55,0,30,67.85714285714286,7,943,38,47,5.000479263569462,67.85714285714286,Medium,Medium,0.6785714285714286,0.25,0.03295474401537655,0.06563039723661486,0.16433566433566432,0.0,0.0
472949,HE Qualification,35-55,2,120,89.07692307692308,13,447,76,54,4.9472588750918405,89.07692307692308,High,Medium,0.8907692307692308,0.4642857142857143,0.015621177704001397,0.13126079447322972,0.1888111888111888,0.144,0.3333333333333333
472981,Lower Than A Level,0-35,0,120,0.0,0,115,29,7,3.5456277534451432,0.0,Low,Low,0.0,0.0,0.004018871221387384,0.05008635578583765,0.024475524475524476,0.144,0.0
473008,Lower Than A Level,0-35,0,120,72.5,14,2244,160,127,6.066614708741766,72.5,Medium,High,0.725,0.5,0.0784204088764634,0.2763385146804836,0.44405594405594406,0.144,0.0
473081,Lower Than A Level,35-55,1,180,82.66666666666667,3,2162,95,70,5.719808990933968,82.66666666666667,High,Medium,0.8266666666666667,0.10714285714285714,0.07555477896208282,0.16407599309153714,0.24475524475524477,0.24,0.16666666666666666
473082,A Level or Equivalent,35-55,0,30,56.333333333333336,6,873,77,38,5.115313292107986,56.333333333333336,Low,Medium,0.5633333333333334,0.21428571428571427,0.030508474576271188,0.13298791018998274,0.13286713286713286,0.0,0.0
473095,A Level or Equivalent,0-35,3,120,78.86666666666666,15,1223,95,101,5.600748086654541,78.86666666666666,Medium,Medium,0.7886666666666666,0.5357142857142857,0.042739821771798005,0.16407599309153714,0.3531468531468531,0.144,0.5
473102,Lower Than A Level,35-55,1,120,44.2,10,1615,81,71,5.560099305516509,44.2,Low,Medium,0.442,0.35714285714285715,0.056438930630788045,0.13989637305699482,0.24825174825174826,0.144,0.16666666666666666
473104,Lower Than A Level,35-55,0,60,52.71428571428572,7,4577,217,190,6.56263754745572,52.71428571428572,Low,High,0.5271428571428572,0.25,0.15995107461121788,0.3747841105354059,0.6643356643356644,0.048,0.0
473129,A Level or Equivalent,0-35,1,120,77.71428571428571,7,303,67,41,4.673964277600331,77.71428571428571,Medium,Medium,0.7771428571428571,0.25,0.010588852000698933,0.1157167530224525,0.14335664335664336,0.144,0.16666666666666666
